2013-39684,18
2014-09286,18
2013-05809,18
2014-56922,19
2014-98724,19
2014-98839,16
2014-21995,20
2014-27415,18
2013-72449,20
2004-67445,18
2010-56833,15
2014-60556,18
2013-09607,18
2014-50757,19
2012-46453,18
2013-06913,21
2014-71811,18
2012-24512,19
2013-09937,21
2014-67689,19
2014-72637,18
2013-41789,18
2013-39501,20
2014-53654,20
2014-42007,19
2012-37351,20
2013-69760,18
2014-98840,16
2013-48112,23
2013-01989,18
2014-07419,20
2013-59933,18
2013-08686,18
2014-28884,18
2012-97895,21
2013-60310,18
2014-36138,20
2014-70769,18
2013-10388,18
2014-53685,18
2014-48770,19
2012-37404,15
2014-69319,20
2014-79200,17
2013-41788,20
2013-21959,18
2014-73732,19
2012-07050,19
2013-42829,18
2014-26073,17
2014-08758,18
2012-18919,20
2014-13787,18
2014-72191,19
2014-70258,18
2014-56194,18
2014-98817,20
2014-08190,20
2014-64386,19
2014-09232,18
2014-31859,19
2012-19686,18
2014-98702,20
2009-50479,22
2014-14176,18
2012-19046,19
2013-54793,21
2012-45671,18
2010-53808,18
2011-11710,19
2011-00428,18
2012-08059,21
2013-04704,18
2013-10339,18
2014-15622,19
2011-16505,20
2013-43486,18
2013-68206,18
2014-05742,18
2014-62968,19
2014-24476,18
2013-56969,21
2014-35300,20
2014-71864,18
2014-71955,21
2014-41213,17
2014-72503,19
2014-09902,18
2014-09664,19
2012-29867,18
2013-00591,21
2014-45811,20
2013-98286,18
2009-27001,18
2012-35905,20
2013-62584,15
2014-71631,21
2014-63167,17
2010-69629,12
2013-22992,18
2013-47052,20
2013-60503,18
2014-62692,18
2013-31794,20
2012-45048,18
2013-00260,18
2014-15664,20
2013-18601,18
2013-08840,21
2013-98289,18
2012-37620,18
2012-64316,15
2013-60337,18
2014-26904,20
2013-56437,18
2014-84036,18
2014-39386,20
2014-26745,17
2013-07207,21
2014-53590,19
2014-43147,18
2014-78551,18
2014-73343,20
2013-03278,15
2013-06821,18
2014-24161,18
2010-02050,18
2014-29005,19
2013-07708,23
2013-18370,18
2014-73888,18
2014-33131,19
2014-77808,17
2009-18211,18
2013-45523,18
2013-20028,20
2010-21373,21
2011-52531,19
2013-75794,18
2014-08144,18
2013-11045,21
2014-12929,18
2012-54012,19
2013-06973,18
2011-43172,19
2012-76362,18
2014-35219,18
2014-71572,20
2014-43787,19
2012-00556,18
2014-51064,19
2013-18735,15
2014-98731,18
2010-52745,21
2014-08160,20
2014-74330,17
2012-22430,18
2014-61730,19
2013-00535,17
2014-65698,19
2013-57117,18
2012-13487,20
2014-62858,18
2014-26832,18
2014-09128,20
2014-50039,18
2012-08904,20
2014-09512,20
2012-53709,19
2012-97800,21
2014-36638,18
2010-01600,18
2013-50069,21
2012-30353,20
2010-52789,21
2013-38976,17
2010-42125,18
2013-24664,21
2014-77772,19
2014-71940,20
2013-06916,18
2014-09287,19
2014-60209,19
2013-15666,23
2014-20666,21
2012-26493,18
2014-09236,18
2014-15663,20
2014-50782,19
2013-53755,21
2013-43768,21
2013-52412,21
2014-23167,18
2014-74093,18
2014-71813,17
2013-06536,18
2013-72450,17
2012-19049,19
2013-09755,18
2012-19643,18
2013-98291,18
2014-48596,18
2014-24541,20
2014-09371,18
2013-33406,20
2014-05993,19
2012-40243,15
2014-42340,18
2013-07820,20
2014-20263,20
2014-19253,18
2013-67109,21
2013-39690,17
2014-08830,19
2012-17741,18
2013-98292,21
2013-12205,18
2014-62921,18
2014-31213,18
2010-96898,21
2014-08776,20
2014-71814,18
2014-32152,20
2014-77622,17
2014-40122,19
2014-53598,21
2013-98294,18
2014-72462,20
2013-28711,21
2013-09978,21
2014-80589,18
2014-05743,18
2014-40040,18
2012-18495,20
2013-65077,21
2012-10172,20
2012-71602,18
2013-74093,18
2014-08988,19
2013-54549,18
2012-21307,21
2012-71742,20
2014-71700,18
2013-48117,23
2013-08162,21
2014-56931,17
2013-28175,21
2011-34482,12
2013-12720,12
2013-36832,18
2014-08943,18
2012-58160,21
2014-79853,19
2013-18371,23
2014-30474,17
2013-11100,18
2012-55128,21
2014-09537,18
2013-12868,18
2014-65244,17
2013-68137,18
2014-07417,21
2014-71624,21
2012-02668,19
2014-08371,18
2013-48616,21
2013-68171,15
2014-06687,18
2013-01453,18
2014-03933,19
2012-37631,18
2012-11626,18
2014-45854,18
2013-21546,18
2010-58384,21
2013-48235,18
2013-06917,21
2013-39686,20
2014-28210,18
2012-35545,20
2014-83404,19
2012-19372,18
2013-74156,21
2014-35056,19
2014-72463,20
2014-41659,20
2013-51767,20
2014-72738,18
2013-09348,18
2012-37479,18
2013-98295,18
2014-05817,17
2013-60071,21
2012-34913,19
2013-16040,18
2013-09098,21
2014-08284,19
2014-27257,18
2014-28355,20
2014-09368,18
2012-37241,20
2013-61890,21
2011-67879,15
2012-02595,19
2013-51061,18
2014-98845,16
2014-27601,21
2012-16901,18
2013-02869,17
2013-68120,18
2014-08049,18
2013-46403,18
2011-97482,18
2012-19044,12
2014-03433,17
2013-98626,20
2014-26749,18
2012-10411,19
2014-98797,20
2013-03637,18
2014-22046,17
2014-28349,19
2013-26909,18
2014-98788,19
2014-28356,19
2014-02626,19
2011-04636,18
2013-00289,21
2013-43829,20
2011-04251,21
2012-67484,19
2010-96900,21
2014-25040,18
2014-23022,18
2013-37030,12
2014-31245,20
2013-09961,18
2013-49290,20
2014-22420,17
2011-09223,15
2013-98299,18
2013-29170,21
2014-43225,18
2014-25593,17
2012-26808,18
2014-70872,17
2012-47898,21
2013-03504,18
2014-48939,19
2014-48593,19
2014-08998,19
2011-00177,15
2014-43410,18
2012-14754,12
2014-24892,20
2013-55550,19
2010-43276,20
2013-45524,21
2011-06663,20
2014-09823,18
2014-56209,19
2013-03599,21
2013-64999,18
2013-29732,21
2014-32737,20
2014-33540,19
2014-83960,19
2010-39099,21
2013-05396,17
2014-63165,19
2014-22130,20
2014-06605,17
2014-72413,21
2014-35387,18
2013-11349,17
2014-01544,19
2014-09276,20
2014-39826,19
2014-71207,20
2014-29469,18
2011-97358,18
2013-09748,21
2012-19117,19
2014-09433,18
2014-72681,19
2013-71178,21
2014-71865,18
2011-46367,21
2012-97903,12
2014-81812,21
2013-18464,18
2010-10672,20
2013-06537,18
2014-76939,19
2014-72643,18
2014-22070,18
2014-13779,18
2014-02342,18
2014-25321,18
2013-70853,18
2013-68209,18
2014-48189,18
2013-27084,21
2014-41058,19
2014-10179,19
2012-37487,21
2014-04675,17
2013-63083,18
2008-41412,21
2014-41282,17
2013-08114,18
2013-22858,21
2014-67637,19
2014-60869,18
2013-51752,20
2014-43749,19
2013-71179,21
2011-63049,18
2012-30845,20
2013-74825,21
2012-19675,18
2012-50439,18
2014-23176,18
2014-98718,19
2014-09522,19
2011-03724,15
2012-42526,19
2013-46908,18
2014-24215,20
2014-22610,19
2013-29115,18
2014-00342,18
2011-48360,20
2014-69388,20
2014-69389,17
2014-44618,20
2014-31346,19
2013-29951,18
2010-96903,18
2014-24109,20
2010-21473,20
2014-27738,18
2014-98738,18
2011-62591,18
2012-35918,18
2013-46754,18
2014-57144,21
2014-42341,18
2014-53937,18
2013-68133,20
2013-55552,18
2013-09277,21
2014-98736,18
2012-18486,21
2014-71817,18
2013-06126,23
2013-05401,18
2013-03590,18
2014-71316,18
2014-10147,18
2014-62406,20
2014-62405,19
2014-09245,18
2014-72011,20
2014-63259,18
2014-48193,17
2013-48346,18
2014-19174,17
2013-98205,16
2014-05501,20
2014-16690,18
2012-13977,20
2012-18548,18
2014-47227,18
2014-09520,19
2012-97906,18
2013-08997,18
2013-41378,18
2014-33265,19
2013-27640,15
2013-09836,18
2014-41033,18
2012-69496,20
2012-51830,20
2013-66920,18
2014-10329,21
2014-64940,18
2014-72683,17
2012-13819,20
2014-16705,19
2013-30732,21
2013-10261,18
2014-26912,18
2013-68210,18
2010-42120,15
2014-77364,19
2014-77365,18
2013-28463,18
2012-34481,20
2013-32784,21
2014-50808,18
2003-31362,20
2014-04186,18
2013-66314,18
2012-01303,18
2013-18379,18
2013-98206,18
2012-51055,20
2013-60511,20
2013-15767,17
2013-08033,18
2014-48643,21
2014-48196,17
2013-40608,18
2013-98300,17
2014-71385,19
2014-70558,18
2014-15503,18
2014-82430,18
2014-43523,19
2014-27386,19
2014-34740,18
2014-35226,18
2014-33576,21
2012-34723,21
2014-21630,20
2014-08972,18
2013-08992,18
2013-27478,18
2012-68095,18
2013-00216,18
2013-06971,17
2012-97907,18
2013-71357,21
2014-99176,18
2013-09833,21
2014-98789,19
2014-50658,18
2013-09722,21
2011-29316,20
2011-50174,15
2012-37738,21
2014-50156,20
2012-11894,21
2014-56938,18
2010-18998,21
2014-71707,20
2010-64792,15
2013-56013,18
2013-17792,18
2012-19100,19
2012-19684,21
2013-06896,18
2010-39259,21
2011-48323,21
2012-33045,21
2014-27509,19
2012-34483,18
2014-07849,20
2013-33833,18
2014-09234,18
2014-23025,18
2014-10378,18
2014-80415,19
2014-54911,21
2013-60776,21
2013-09198,21
2014-71904,21
2012-37382,15
2014-00660,17
2013-37117,20
2013-23569,18
2013-28713,18
2012-57141,15
2013-39739,18
2014-19871,19
2014-41012,20
2014-26041,18
2013-08181,21
2006-61436,12
2013-37640,21
2014-72645,18
2013-06127,21
2014-08142,17
2014-55714,18
2012-72018,18
2014-10776,19
2014-82171,19
2014-71936,19
2011-04643,21
2013-02471,18
2014-09617,18
2013-57853,18
2014-65683,19
2014-15627,17
2014-50236,18
2014-26042,20
2012-52623,19
2012-54950,15
2013-25780,18
2014-12544,17
2014-67378,17
2013-09758,18
2013-06882,20
2014-12660,18
2013-21661,18
2013-12647,18
2011-50194,21
2012-18042,18
2013-08235,20
2013-35600,18
2014-98848,16
2009-96557,18
2014-71257,17
2014-70553,18
2014-50895,18
2014-08047,20
2014-13257,19
2013-12162,18
2014-71399,21
2012-19821,20
2011-13069,21
2014-09924,20
2014-72502,21
2014-73821,19
2014-05402,18
2014-48808,18
2010-41403,15
2012-09280,18
2009-00740,21
2014-21901,19
2012-14913,19
2013-06128,18
2013-48123,20
2014-27607,18
2014-20041,18
2014-40837,20
2014-66808,17
2013-55228,17
2012-11766,15
2012-37422,20
2014-06247,17
2012-57688,18
2014-42211,19
2014-33218,19
2011-38287,15
2013-98279,21
2011-97328,21
2014-26916,18
2012-18739,18
2013-08486,21
2013-68059,18
2012-49438,21
2013-68270,21
2013-33760,17
2012-06206,18
2014-04191,17
2014-02441,18
2014-13186,18
2014-34305,20
2013-27148,20
2013-09746,21
2013-98304,21
2014-09394,18
2013-37167,20
2012-38363,18
2014-06544,21
2014-60213,18
2014-51260,19
2012-14287,18
2014-04192,19
2012-10623,18
2011-11873,18
2014-05416,20
2014-21048,18
2014-09409,19
2012-19649,21
2013-10133,18
2012-43873,19
2013-09740,18
2013-29620,18
2012-40218,21
2014-50901,18
2013-13904,21
2013-07242,21
2012-51699,18
2012-51179,20
2013-71320,18
2012-18684,18
2014-63596,20
2013-47726,18
2013-01011,21
2014-98764,19
2009-17590,18
2012-61785,15
2014-09618,19
2014-68510,18
2014-45745,17
2008-36136,18
2014-20242,19
2014-72685,20
2014-62426,20
2013-09823,17
2013-98306,18
2012-34546,19
2013-58483,21
2013-27956,18
2014-07903,18
2014-42400,18
2012-18284,21
2012-38390,19
2014-35940,18
2014-71967,19
2013-06130,21
2014-04862,18
2014-26760,18
2014-70762,21
2014-29943,19
2014-52857,18
2014-69407,20
2014-40038,18
2014-72635,20
2014-29868,19
2014-10908,19
2013-09851,20
2014-25845,20
2014-14226,19
2014-42342,20
2014-62431,18
2011-46375,18
2014-71669,19
2012-28551,19
2014-48521,21
2014-98719,19
2011-97365,21
2014-72716,18
2013-72470,21
2012-38391,17
2013-19452,23
2013-30778,20
2013-68118,21
2014-68078,17
2014-72378,19
2012-51985,19
2014-01013,19
2012-18220,18
2013-09759,21
2014-71578,20
2014-05830,20
2014-71300,17
2013-28089,18
2013-08150,20
2013-27636,21
2014-81600,18
2014-98792,19
2011-97493,18
2013-55234,20
2014-62909,20
2012-22545,19
2014-30545,18
2012-63761,17
2014-98729,18
2013-07718,15
2011-31777,20
2013-57766,18
2012-11664,18
2014-48607,19
2013-74123,18
2013-09127,18
2013-06629,18
2012-19719,18
2011-31181,21
2014-23095,19
2014-65245,18
2012-05087,19
2014-33667,18
2013-65185,20
2014-72379,18
2012-19683,21
2012-05250,18
2010-67359,18
2012-17617,20
2014-15674,17
2014-15287,18
2014-09483,17
2012-17642,18
2013-08983,20
2012-20524,12
2014-09428,20
2013-36202,18
2014-70541,18
2013-06294,21
2014-71942,19
2011-62299,18
2012-06721,18
2011-25138,21
2013-29903,21
2013-26686,18
2013-72471,23
2013-13674,21
2013-16206,18
2011-59842,15
2011-62615,20
2014-24815,20
2013-20452,21
2014-19251,18
2012-63515,18
2013-46029,21
2013-00483,18
2014-71455,18
2013-39714,20
2012-44927,18
2013-38925,20
2013-22584,18
2012-53457,20
2014-01929,19
2014-30927,17
2014-18476,20
2014-00242,19
2014-77855,20
2013-12703,21
2014-72717,17
2014-23192,18
2013-21658,21
2014-71579,19
2013-07740,18
2010-36491,12
2013-39008,18
2014-04843,17
2008-12230,21
2014-63563,19
2014-99184,18
2014-15628,20
2010-43453,15
2012-63537,21
2014-36489,19
2012-33499,21
2014-26930,20
2013-16795,21
2014-41059,19
2013-00300,18
2013-68101,18
2014-60016,19
2014-10144,18
2014-43249,18
2014-26044,19
2012-37630,21
2013-74095,18
2012-19077,21
2013-08147,18
2012-29562,18
2014-39822,18
2014-50917,18
2014-72712,18
2014-35488,19
2014-71754,17
2013-21632,18
2014-71180,21
2014-47646,19
2014-09237,18
2014-72556,18
2014-72557,18
2013-06791,17
2012-16982,21
2012-19218,12
2014-21775,18
2012-18587,18
2012-98132,21
2014-04199,17
2013-07390,18
2013-98625,17
2009-48430,12
2013-98420,18
2013-40598,18
2014-72646,17
2014-26566,18
2014-20484,21
2014-41815,21
2014-08522,19
2013-01637,18
2014-42343,18
2014-35706,18
2014-66208,19
2012-19855,21
2014-72647,18
2014-05755,17
2013-98422,21
2014-50468,18
2014-72718,18
2009-17306,20
2013-09813,18
2014-23548,19
2012-17753,18
2014-25883,18
2011-22301,21
2014-46342,20
2014-48606,20
2013-06962,18
2011-97496,21
2014-64370,20
2014-60789,20
2013-50567,18
2014-08145,19
2012-12815,18
2013-24023,18
2012-50501,19
2014-43918,18
2012-50500,18
2012-98193,20
2014-12713,18
2014-26767,18
2013-01116,18
2013-68060,19
2013-98674,18
2011-97367,21
2014-41054,20
2014-25659,18
2014-66989,20
2010-41429,15
2014-01222,17
2010-97278,21
2014-20132,20
2014-01291,18
2012-18162,18
2013-08482,18
2014-09284,19
2014-98705,18
2013-70461,20
2012-14183,19
2014-03812,18
2013-37757,20
2013-60513,17
2014-24037,18
2014-42466,18
2013-16387,18
2013-44939,18
2012-26593,20
2013-48366,18
2013-18391,18
2014-26769,18
2014-42881,17
2013-40611,21
2013-14925,20
2013-16892,21
2014-08108,18
2014-82419,21
2011-48901,15
2013-29919,21
2013-06919,21
2014-09404,18
2013-30366,19
2011-25221,15
2013-98310,18
2014-09507,18
2013-07918,18
2014-09681,18
2014-09231,18
2014-72687,17
2014-45867,19
2014-72447,18
2013-11602,21
2014-04201,19
2013-58942,18
2013-15247,21
2013-09902,18
2014-48834,18
2014-53688,17
2014-09548,18
2013-01192,23
2014-47605,19
2014-33294,17
2014-25671,19
2012-01003,19
2013-21074,21
2013-07304,18
2014-98852,16
2014-41097,17
2012-19746,17
2012-52760,12
2013-98627,18
2014-42411,20
2013-27392,18
2014-23195,17
2011-22460,12
2013-45586,18
2012-62901,15
2011-62101,18
2014-04062,18
2014-69414,19
2013-09294,18
2014-98765,19
2013-40830,21
2014-33386,18
2013-03613,20
2014-00281,20
2013-07989,21
2012-03084,18
2014-98756,18
2014-71143,18
2012-63586,19
2014-61140,18
2014-62682,18
2013-21926,18
2014-07855,19
2014-66838,20
2014-98830,18
2013-72378,18
2014-23549,18
2014-05930,17
2012-07496,18
2013-20972,18
2012-05172,18
2010-55219,12
2014-14719,18
2014-98854,16
2013-32757,19
2012-17129,19
2013-09965,20
2013-06998,21
2014-05352,18
2014-73184,18
2013-24834,20
2014-60877,20
2014-38323,18
2014-27093,18
2014-45808,18
2014-20837,18
2013-11533,21
2014-04205,21
2014-45786,18
2013-08197,18
2013-64457,18
2014-72558,18
2013-29955,21
2012-17517,18
2014-63293,19
2014-04067,18
2014-08780,18
2013-02818,23
2013-04652,18
2014-09006,18
2014-71680,15
2014-04863,18
2013-22341,23
2012-16655,18
2014-40063,18
2011-18416,21
2013-01318,18
2009-31982,18
2014-98855,16
2014-24329,20
2011-21476,15
2012-20744,21
2014-57762,18
2014-80637,19
2013-56854,18
2010-14085,18
2013-68116,19
2014-70749,19
2013-11737,21
2013-15674,18
2014-56474,18
2012-17514,23
2014-48635,21
2013-22837,21
2013-10033,12
2014-28366,20
2013-42613,21
2014-00138,19
2014-64965,19
2014-75248,17
2014-29182,18
2014-28999,19
2013-32186,21
2011-00344,21
2014-71736,18
2012-41909,18
2009-96691,21
2014-20880,19
2012-00597,19
2014-31617,18
2009-20283,21
2014-26694,17
2014-12210,18
2012-48138,21
2013-21633,18
2014-72383,17
2013-06525,20
2014-98856,16
2013-40214,18
2013-98439,18
2013-98312,18
2013-43504,18
2012-31726,21
2013-08999,18
2013-09000,18
2012-38190,20
2014-43750,19
2014-23200,18
2008-43360,21
2014-52089,21
2014-09835,18
2013-07992,15
2011-48827,15
2013-71161,18
2014-62149,18
2013-68138,21
2014-98857,16
2014-72470,18
2014-98826,17
2012-01170,21
2014-35278,20
2012-38472,20
2013-09386,21
2014-27277,18
2014-72677,19
2014-75607,21
2014-42401,20
2011-18308,19
2013-25212,21
2012-27477,18
2014-40842,15
2014-73098,19
2012-66472,19
2014-21767,17
2012-32966,18
2013-98665,15
2011-03545,21
2011-29333,21
2010-19902,21
2014-09551,20
2013-48550,18
2011-62694,18
2014-28532,17
2013-06480,18
2014-23682,18
2014-53057,18
2013-21712,18
2014-63544,19
2013-47482,18
2013-68153,18
2014-45787,15
2013-15785,17
2012-00633,18
2014-28533,18
2013-09036,18
2009-17977,15
2009-17978,12
2014-57769,18
2010-51054,21
2013-13022,18
2009-10042,20
2014-70482,19
2014-98860,16
2014-48425,19
2014-37731,17
2014-28219,19
2013-29953,18
2008-18622,18
2014-72472,20
2013-04595,17
2014-21448,19
2014-09914,18
2013-30521,21
2014-27668,19
2011-45376,18
2014-23589,18
2014-48645,20
2013-14752,17
2013-98315,18
2014-05021,20
2013-22979,18
2013-06538,18
2013-68061,21
2013-51048,21
2012-19442,21
2011-51090,12
2014-47747,20
2013-50511,18
2012-16961,23
2014-48664,20
2014-03244,18
2014-71968,17
2013-42012,18
2013-15185,18
2013-28901,20
2009-48481,20
2013-98212,18
2012-55263,20
2013-09018,18
2012-38942,18
2013-09093,17
2014-49711,18
2013-09743,18
2012-31815,20
2014-71867,19
2014-26571,19
2014-71490,18
2012-14153,18
2012-20586,18
2012-37239,18
2013-98317,18
2014-23098,18
2012-27213,21
2014-70539,18
2011-48849,15
2012-70220,20
2013-01482,18
2014-00710,21
2013-36474,18
2013-09019,20
2014-12769,19
2014-06365,21
2013-40020,21
2014-08315,19
2013-22862,18
2014-98771,18
2014-60947,20
2014-51280,18
2014-09014,18
2013-05970,20
2014-98861,16
2014-98809,20
2013-00711,18
2014-71943,20
2013-30409,18
2012-21758,18
2013-72503,23
2014-51870,21
2013-60644,18
2013-38233,20
2014-09380,19
2013-17847,18
2013-49998,18
2013-49997,18
2012-53867,15
2012-97920,18
2013-67822,18
2014-66433,20
2013-08900,17
2013-08214,20
2013-36457,21
2014-72511,18
2011-48978,12
2013-70280,18
2013-98675,19
2014-16820,18
2014-09624,19
2013-07606,21
2014-56078,19
2013-52048,18
2013-57046,18
2013-08548,21
2012-14228,19
2014-72720,17
2013-06371,20
2013-68135,21
2014-99167,18
2013-13692,18
2013-20484,21
2013-30410,18
2012-07359,18
2013-09020,18
2014-30278,18
2014-71350,21
2014-16698,18
2014-43271,18
2013-14759,17
2013-27770,21
2014-98863,15
2010-29074,15
2014-15977,18
2012-06319,18
2013-09037,18
2013-09994,21
2013-25206,20
2014-48225,20
2014-45855,19
2012-52122,20
2014-19090,21
2014-37663,17
2013-12671,21
2014-70171,18
2014-03885,19
2013-50055,21
2012-97807,21
2014-16285,20
2012-20809,18
2014-23002,19
2013-01387,18
2014-14068,18
2013-10028,20
2011-05713,18
2012-65152,18
2014-08928,18
2013-09460,17
2013-09132,18
2013-09327,18
2014-33955,21
2013-09002,18
2014-09139,18
2013-06527,18
2014-50571,19
2011-49866,21
2014-65247,18
2009-27520,12
2013-60767,18
2012-19158,18
2012-37386,21
2013-06884,21
2014-11156,21
2013-58637,21
2013-68216,18
2013-70870,18
2014-64938,21
2012-46642,21
2014-01362,18
2013-06163,21
2012-18776,19
2014-43274,17
2014-00562,17
2013-57687,21
2014-77966,17
2013-58489,21
2013-32772,21
2010-42078,20
2014-35292,18
2013-07400,20
2013-09147,21
2014-98730,18
2013-08094,19
2013-57742,21
2009-64441,21
2013-57011,21
2013-09107,21
2014-05671,18
2013-53205,20
2012-40233,21
2014-05327,20
2014-71800,19
2012-38192,18
2011-45826,21
2014-68581,18
2013-67989,18
2014-09625,18
2014-82445,18
2011-07663,18
2014-30950,20
2012-68633,18
2014-71352,22
2010-25791,18
2014-08768,18
2013-08808,20
2014-71154,19
2014-29536,19
2010-96908,18
2013-98214,16
2012-29431,18
2014-19775,19
2013-09250,18
2014-71961,19
2012-20906,18
2011-48433,21
2014-35281,19
2013-25336,18
2014-72449,19
2013-09917,18
2012-06320,18
2012-56021,18
2012-45622,18
2014-98739,18
2012-17975,19
2014-26794,18
2014-47624,21
2013-72425,18
2014-44746,18
2013-98318,18
2014-43923,18
2014-09145,18
2013-23852,21
2012-56606,18
2012-19149,21
2014-98753,17
2013-11337,17
2014-98732,18
2014-33760,21
2013-68105,20
2014-62955,17
2013-06295,18
2013-68104,21
2014-08115,18
2014-22866,18
2014-62836,17
2014-09201,18
2013-09282,21
2006-30504,12
2014-72305,18
2013-98319,18
2014-62179,18
2013-43723,18
2013-08043,21
2012-07333,20
2013-74342,21
2013-68217,18
2012-60715,21
2014-08053,20
2014-62046,20
2013-10137,18
2014-09311,20
2013-32782,18
2013-08685,18
2013-43724,23
2009-29895,20
2013-11025,18
2012-97923,18
2014-12729,18
2014-35147,19
2014-38481,19
2014-72739,20
2013-98321,18
2012-04380,18
2014-30766,19
2013-02342,21
2013-56981,18
2013-48873,20
2013-15392,21
2014-00304,18
2014-26836,19
2014-43352,17
