9210-18554,19
5447-47022,19
3349-43701,18
8176-74336,19
3538-66168,21
0377-07592,18
9706-51890,18
6250-41562,18
9786-66682,19
4831-27340,17
0430-39470,18
9319-70788,21
9023-66383,18
4447-95848,20
3906-02737,19
9190-19893,18
0757-09776,18
9874-47458,21
2278-00261,18
8684-59866,21
6002-62657,21
9269-09081,19
7110-78905,21
4770-29412,17
1416-13066,19
7278-61830,18
1103-72993,21
3084-69212,21
3996-67867,21
1758-18623,12
7502-01440,18
4488-84389,21
9665-55030,18
5716-73609,21
8739-37740,18
7369-37877,18
9322-35777,19
4863-37440,19
4278-67723,19
4869-60487,18
4709-03054,18
6776-08695,19
7596-89357,18
7958-80022,18
5544-84827,21
2028-31236,19
9786-39130,18
6662-50585,19
5051-51016,19
2042-25880,18
8925-11051,20
6346-08784,18
2404-23964,18
9099-27124,19
8084-71824,18
9284-94777,12
9481-66423,21
9054-79883,18
4252-55853,18
5602-47939,21
7563-86263,18
7404-40189,20
5933-49377,18
6975-99602,18
7894-26643,21
9465-98721,18
2834-28443,21
0594-35473,21
1714-69128,15
9331-43299,18
7045-76412,20
2043-70471,21
0042-17557,19
9097-82956,19
2142-37050,18
6459-78785,18
8063-04964,21
8903-12622,20
6116-36206,18
9679-23158,20
0051-54335,20
4189-75031,18
0011-86556,19
8416-45750,18
4185-29019,21
1759-52990,18
8871-93738,21
2746-18690,18
2014-84910,18
5131-14492,19
7133-42942,18
4576-02655,12
5922-45839,20
0088-41398,21
1939-64451,19
8948-76342,18
4505-73462,20
8676-61987,18
1290-85741,18
2328-91007,21
4304-07266,19
0733-73784,21
8201-91408,21
5657-91799,20
1661-86632,19
4196-75424,18
7293-48308,19
4468-09477,18
6762-41087,18
7773-29629,19
3042-75898,21
1130-84769,20
3516-13180,19
3883-06259,19
4357-28146,18
5223-12014,18
7429-34800,19
8452-67531,21
3735-05517,19
2885-52411,18
7731-35258,18
7741-74296,18
7809-73289,18
7526-75860,19
1591-69409,21
5643-46291,21
0722-23237,20
9251-97383,18
0887-26352,19
5473-42727,20
6431-55519,17
1256-36164,18
3417-98392,21
0649-53936,20
7245-25460,18
0824-85941,18
1306-98816,19
4657-59162,21
1775-99563,18
5066-03797,19
5443-47803,20
9781-10508,12
7563-94624,18
4747-69289,12
4135-21530,20
9720-91929,18
5218-18337,18
4545-65229,19
6548-36721,18
9982-02379,21
7121-53697,20
1614-50635,17
6350-44565,23
3051-81811,17
6435-27166,18
8644-87461,18
6406-35548,18
2196-61321,18
0990-59293,20
1705-28418,18
0549-82693,21
9032-94959,12
9683-69224,19
4031-31714,18
3761-36424,19
1932-74973,21
9631-69670,18
3699-56452,18
4386-56403,18
4436-34310,20
9782-96302,21
0994-66591,19
8046-25057,19
8826-41933,19
6477-69140,18
4951-15876,18
9781-00980,18
1762-35307,18
0837-34287,20
6357-47277,17
3987-95523,20
3384-51266,20
5811-40957,18
6385-36713,18
7558-03856,18
9709-26389,20
6998-56484,18
8554-23081,19
3514-57956,21
8453-53978,21
6750-95850,21
3804-97272,21
1382-50181,18
5320-34696,18
5758-51479,18
9797-27804,18
4960-37007,19
9906-96465,18
0507-03187,18
7195-63799,20
7094-05420,18
0911-80279,18
1320-95388,18
7591-59972,18
0427-35605,19
1342-87606,18
1558-57859,23
4393-44512,18
9364-79508,21
1270-81378,18
3176-21420,20
2918-88168,18
2351-23465,20
9141-15335,18
7794-61812,18
1603-18934,21
4749-41043,18
8417-33764,20
6049-53944,20
6550-92760,23
7586-11261,18
1437-61680,18
9857-19321,18
2471-43858,18
5624-19762,18
5239-04990,18
9812-08291,18
7607-23272,18
2793-65527,20
4605-31329,17
9185-34030,19
9613-13626,20
6928-13595,23
9204-31945,21
7919-16055,20
4377-61686,21
1437-70055,18
9211-05301,18
1779-66677,21
3318-48024,18
0983-85772,21
4886-47063,21
8168-05075,18
5894-31919,18
8598-29438,18
6065-99149,18
1589-79479,21
6301-34147,18
8182-59495,18
9258-25923,23
8744-62957,18
9609-27790,18
1053-56783,18
4256-93190,17
9508-63543,18
7797-22523,20
3455-16694,18
7497-31812,18
5879-79419,18
9617-59587,18
1082-72631,18
6007-48806,18
0110-86461,18
7735-29113,18
2302-95312,23
1125-72579,18
7443-34318,18
3701-24016,21
6094-68273,18
8209-34032,20
6449-97872,20
7022-99391,18
4306-46223,18
8358-59489,20
6978-62487,20
0319-74829,18
2296-53337,18
6348-23034,18
7029-76282,18
7543-12298,18
1249-72105,18
8955-84040,19
0005-40113,20
1205-38776,23
4492-85521,18
3930-82883,19
6226-17220,18
3838-90735,18
3223-90668,21
2207-51893,21
7633-33958,21
8453-63800,19
5906-00829,23
7057-53940,23
0306-22799,21
6124-56252,18
3196-11629,18
5040-83429,18
5803-90995,23
8385-11410,18
5705-59641,18
4809-27577,18
8289-69644,18
4378-11681,18
3571-10225,18
6066-64383,18
9800-69820,18
5726-04855,18
9427-86094,18
6763-31591,18
4477-25566,21
1439-24830,12
7822-10843,18
6418-10654,20
7528-22273,18
1942-27494,20
3494-51819,18
3876-83744,21
8101-85239,18
6358-28273,18
0474-39958,18
4596-26378,18
1079-03071,20
7266-97439,20
0886-08960,18
0075-43321,18
6756-32464,21
1732-15626,21
1337-35586,18
5137-53982,21
1702-96903,18
7297-95795,18
3514-86281,18
0453-04022,18
4006-69395,18
4232-79336,18
3702-63109,21
4237-41770,21
5630-61194,18
5502-51376,17
1901-72489,21
7850-64905,18
2366-28297,20
4262-36256,19
3845-80467,21
7814-46640,20
4473-67925,18
6899-88959,18
0399-54554,21
0670-59250,19
9742-65473,18
1043-42560,23
2647-35310,18
5025-94098,21
9414-69471,18
0034-69768,21
9436-64807,20
5980-08114,18
5664-22964,18
0314-03856,21
6620-69282,18
5066-71610,19
5448-94774,18
9756-00235,18
0126-15590,18
6643-00308,20
0857-11158,20
7276-42056,21
7291-25572,18
0818-89149,18
3157-34914,21
1169-30136,18
0836-02054,18
6921-49078,20
9371-43067,18
2409-12866,18
9847-51417,19
8019-31093,18
2206-70491,18
7986-59068,21
2514-37096,18
2464-49914,18
1609-51998,18
7511-98848,18
8978-12195,20
1341-72687,18
4083-77959,18
2340-08103,21
0193-79617,20
3830-27004,21
8900-18844,21
0399-90124,21
6003-29679,21
7952-35960,20
4036-62439,18
5005-70541,18
8417-17166,21
1713-60704,20
6444-51460,20
9557-95280,18
9512-31472,18
6690-18653,18
9200-91325,20
8084-96193,21
2189-27408,18
9309-95164,18
6617-85540,18
5649-83413,17
4735-76236,18
2655-59673,18
5154-32965,21
0671-55230,18
0829-37751,20
5084-74235,18
6659-55328,18
7570-21315,18
3029-11911,18
2952-60257,18
8079-95712,18
3889-55132,18
1730-73465,18
4914-37467,21
3887-45786,18
8562-55943,18
5185-32406,18
9048-18218,18
4013-78641,18
6179-00816,18
8627-79755,18
4001-13832,21
9982-93326,18
2324-97870,18
5790-03134,17
1049-52813,18
5634-67576,18
4601-58537,18
8956-58407,18
1409-34664,18
1127-92253,21
7508-32349,18
1931-97496,21
9062-07093,18
8646-35044,18
4784-49250,18
5103-24249,21
5358-54048,18
7701-09708,18
1835-58257,20
2964-63650,21
2708-57627,21
6348-85466,21
8045-89658,18
5269-70053,20
1481-45283,20
3262-96242,21
2065-66433,18
9962-86367,18
6913-65973,20
6241-75184,18
7660-93393,18
6551-05357,18
6189-00096,18
7534-92774,21
5292-57934,18
2669-53410,18
1639-51831,18
3701-68777,18
9189-76863,18
1213-96210,18
8002-47076,18
6032-71762,18
8097-61223,18
9821-44268,20
2801-31220,18
9925-75733,21
2382-08696,18
5398-71930,20
5695-05509,18
8852-86483,18
4684-72180,21
5604-30328,18
0064-59890,21
6626-60784,18
5288-37583,20
2656-67959,20
6116-88077,18
4586-69731,18
9587-44605,18
6914-68353,18
1794-20978,18
6729-67757,20
0022-10385,18
9992-34265,18
3104-15688,18
1125-83948,20
2551-62381,18
1096-85956,23
1448-16329,20
2161-08156,20
5287-75851,18
3078-49374,18
9691-01560,18
9895-03831,18
0069-29590,18
3183-95628,18
4471-17857,18
0438-89553,18
2773-55340,18
1034-34444,21
3219-19462,18
8456-31529,18
1462-55752,18
8746-34678,18
6324-24482,18
9127-75191,18
2049-94680,21
3327-23498,18
5602-16454,18
5166-41787,18
4057-01249,20
0544-75969,18
9006-43349,21
8050-01560,21
9446-68758,21
5271-23789,21
7504-38819,18
7489-87913,18
3962-65390,21
1207-47133,18
1494-03596,18
9424-35204,18
1255-32495,18
7406-87730,21
4537-59762,18
3363-21009,20
3635-70627,17
1017-05882,18
4862-69903,20
0525-85852,18
6306-23452,18
5633-35323,18
2065-63367,18
4846-15931,20
3173-98257,21
9035-86594,20
2758-31821,18
5090-63929,17
4562-68049,20
5995-03482,18
8400-80864,18
3753-92128,18
0969-87192,18
5433-56138,18
0782-63038,18
8222-65618,18
5175-46598,23
5249-33021,21
1846-50173,18
8730-30614,21
5941-35699,17
0305-50846,17
7778-92083,18
3728-14879,18
6270-82886,18
2958-57029,18
8442-91028,18
6304-69303,21
6934-63404,19
7384-34901,18
0340-56873,18
6835-82625,18
1612-39130,20
9626-29678,18
6590-56341,18
2568-34124,18
6546-67402,18
1002-61274,18
5528-23598,18
7070-60753,21
0971-72106,18
4814-29774,18
8721-68571,23
0230-27181,18
9592-55418,18
6122-18456,18
1281-47639,18
7831-87328,18
9421-56053,23
4810-50969,23
0031-74519,18
2172-86912,18
6949-29853,21
1875-24182,23
9286-52478,18
3254-78819,19
5817-35455,18
2504-38068,21
2864-39582,20
1813-70956,18
2310-22408,18
3573-34128,21
7851-89739,18
6048-26727,21
5207-41814,18
9338-89887,21
1369-22234,21
3081-62343,21
8740-24444,18
5401-86890,18
1193-42146,18
7937-33751,18
0618-22375,21
2412-80030,18
6471-09975,20
9651-26519,18
6071-56544,21
2100-39550,18
1420-56264,18
0083-97787,18
9931-74520,18
8540-97229,18
7534-27265,18
3708-66589,21
2435-23612,18
7882-02978,18
8648-67183,18
5968-71336,23
6811-08625,18
2817-18113,18
3707-74019,18
5730-78331,18
0312-15235,18
4080-95546,18
5590-40305,18
5964-06199,18
1537-99054,21
2859-63903,18
8369-00054,18
7473-26871,18
4965-27996,18
0737-59355,18
4434-23838,20
6718-33626,18
2682-43927,18
2548-66840,18
5576-50958,18
1781-64750,18
5997-92106,18
1620-66958,20
6200-78098,18
0741-56278,19
1586-66363,20
1573-06205,18
8452-36611,21
8347-80909,20
7723-48822,18
4588-83263,17
2579-67213,18
1877-86647,18
3236-87534,18
8224-44946,18
5668-77197,18
0807-40698,18
5262-32352,18
4716-00743,18
0679-12800,20
3251-62727,20
0282-17379,21
2060-90193,23
4855-47558,18
2066-62949,18
1413-73498,21
0472-70087,20
7142-10690,18
4304-24875,18
3919-58424,18
7380-51581,18
4198-01951,18
8814-28413,21
3547-40677,18
3160-11851,21
8146-56454,18
2890-24931,21
4174-57449,18
0011-57814,18
6790-18698,21
9862-16029,20
4393-39531,18
1531-63700,18
3525-88381,18
2978-56541,18
2823-72273,18
7685-55594,18
7547-64239,21
8933-60643,20
7911-28568,18
5494-25374,21
8246-04267,18
3883-59747,18
9300-20794,18
8144-34876,21
0654-11051,21
3286-87529,18
8880-58635,21
6723-66428,18
4261-25183,19
1183-22145,21
2049-47918,18
4924-76605,18
4259-85692,20
5500-00938,21
5077-99446,18
4908-52408,18
6324-03116,19
8196-88410,18
6734-25773,18
9200-39704,18
5546-26889,21
6981-24231,21
6444-83102,18
8371-94009,23
5150-33200,18
3069-23371,18
7647-13360,18
7951-19532,18
1901-22944,21
7324-90353,18
3396-07067,18
0515-26740,18
1731-16068,18
3617-19387,20
1266-87286,19
8369-34672,20
8153-10039,21
6335-67272,18
8203-48528,18
0556-29085,20
2232-09473,21
3880-90778,21
9103-81645,20
0248-86407,18
7912-68119,18
8986-74983,18
4759-13682,18
3955-66591,18
3352-17373,18
7350-53606,18
0001-39462,23
3839-05323,17
3198-29288,18
7668-85432,18
0182-68827,21
2802-81224,18
4975-96787,20
8570-99764,18
8600-65566,18
7708-84265,18
7627-38622,21
7315-14203,20
3628-28141,21
0871-86188,18
5936-35573,18
4411-30715,20
4864-81669,19
0121-32586,20
2642-12665,20
6556-95532,18
3989-28915,20
3732-27576,19
5964-33100,19
9142-07788,17
4441-32849,21
3821-19279,18
0223-78724,20
8161-67094,20
3407-17960,20
3956-95512,18
6186-04077,21
7898-72361,20
8541-56312,18
0247-99844,20
9293-33275,20
1080-50862,18
9451-32401,18
8903-56956,18
9280-87133,20
6226-15464,18
1252-83011,18
9517-28190,21
5858-47828,18
4413-24776,21
0740-10947,18
5274-15779,21
7981-30593,18
6841-36085,18
8775-03001,18
6534-62577,21
9275-08647,20
4561-83265,21
8590-15055,18
9997-78695,18
0920-99805,18
8363-45452,18
7733-77003,21
4319-66641,18
7577-69761,21
2787-44837,18
8016-58926,21
0925-05175,18
1936-09238,21
4670-28566,18
2971-38448,18
4696-64460,18
0831-64116,21
4164-22893,18
7051-29925,18
7014-89204,18
9944-29691,20
1583-95201,18
5832-40109,18
4748-07763,21
0161-04443,18
1559-13653,18
3822-41438,18
1215-27145,18
3019-95502,18
2788-40685,18
9204-94183,18
3394-57331,18
8731-18421,18
8474-76380,18
1463-00834,18
6705-27503,18
5834-24391,19
5677-29090,18
5823-79275,18
8759-39660,21
4138-63070,18
1513-57432,21
1210-94999,18
6190-95434,18
9249-22395,18
6177-00476,21
7419-78795,18
9096-74562,21
3716-37428,18
1662-23335,18
6975-03259,20
9277-99670,21
5019-06333,18
6540-10026,19
3896-32534,18
3722-98144,18
4009-45131,18
7873-33500,18
7467-78214,18
8903-56217,18
2160-77743,18
6945-57790,21
6837-51035,18
8013-77564,18
3606-94899,18
7962-48674,18
7652-21334,19
2705-27326,21
6418-83553,18
6891-17495,18
0338-58797,18
3107-33755,18
0468-35991,21
3324-26126,21
7889-50220,18
6082-83720,18
5820-68869,18
0853-71652,20
4855-95083,18
3547-16988,18
0640-58292,20
4214-29914,18
4890-47849,19
2925-07878,18
5652-76714,21
0245-18554,18
6282-87576,18
0389-03537,18
1371-40295,18
6823-43478,18
1706-29516,18
6664-11035,18
0799-11916,23
1267-00414,18
1569-38741,18
1666-82347,19
0490-90264,20
4912-69501,18
7198-21365,18
5322-71882,21
9939-93167,18
1188-02300,18
2043-49938,18
2605-85256,18
1635-02399,17
2670-70197,21
0744-48965,21
1795-20190,18
6257-09501,18
7910-10454,21
3333-71866,21
3403-40223,18
1138-64655,21
4936-82459,20
7020-13320,18
4285-57555,18
1296-63739,18
4037-07551,20
5589-86494,18
8276-25356,18
7531-22549,18
7310-72427,18
5542-83588,18
8980-60297,18
0958-59618,20
0568-46608,18
7512-58331,18
7456-05145,20
3937-56875,18
9427-30075,18
8422-70568,18
1767-31278,18
8012-56608,18
1845-43209,18
9044-84859,18
2704-92578,21
3465-27043,23
2954-98425,18
9377-23262,18
5604-87342,18
6861-26703,21
8977-79196,18
8240-40942,18
2747-52588,18
6565-32232,18
9583-37026,21
0207-60816,18
0425-24383,20
2531-66633,20
2175-48477,18
5744-66855,18
8716-38288,18
9210-12572,18
2542-23009,21
2553-95529,23
6372-83703,18
0732-82333,18
1259-87952,18
7658-61251,20
3305-24048,18
9759-89668,21
4898-66311,18
9819-03032,21
3083-02457,18
4709-38855,23
0915-16859,18
3394-48036,23
0143-02662,21
2517-18365,19
6767-00693,18
9612-11127,18
8535-48561,20
8536-10724,20
6423-73460,19
1502-23586,20
1035-99373,18
7615-18926,18
8422-09798,18
7868-18779,18
8727-92847,18
2660-65514,18
9401-32123,18
4587-56563,23
4253-30056,18
5314-00505,18
7575-27373,18
5353-75273,18
5477-51419,21
6349-55611,21
3124-67349,18
7147-04316,18
0696-28686,18
9493-50258,20
8027-82447,18
0091-81177,18
8928-74721,18
7254-88594,18
4005-37512,21
8932-79520,18
9675-55626,18
0027-75663,23
5042-66027,18
8023-58621,20
2556-74391,20
3529-15032,18
8038-89531,18
2496-20184,21
1048-97722,18
8849-42763,18
4162-54710,23
2058-08220,17
7772-38592,18
9030-27477,23
3320-42413,21
5548-70480,18
0482-13244,18
8249-61835,18
2608-97390,21
5686-24411,18
3020-60105,18
9338-53570,20
2718-10721,18
9958-35850,21
9507-10429,21
5200-16969,16
4445-11442,16
9098-49531,16
8475-09174,21
0994-07428,18
3896-35297,18
7476-71897,18
4647-74008,18
5059-89124,17
7150-03841,18
5974-50982,19
7943-63922,18
5241-79837,20
2750-51958,18
4309-47684,18
9386-35432,18
8903-92429,18
5706-55167,18
9483-98285,18
2482-40740,18
9184-70485,21
4050-97638,18
8395-32904,18
2197-40425,18
1115-24892,20
6830-33973,17
5396-15167,18
5216-73424,21
9006-75486,18
8662-39095,18
3725-63644,18
3859-26493,18
8613-07539,21
5855-29045,18
7035-12119,21
7696-36981,18
5935-15506,18
0157-44973,18
0499-48898,18
2773-38798,21
3582-87157,17
5059-42109,20
2273-82003,18
0582-87019,19
3112-30454,18
4672-85517,17
1766-36420,18
7837-09687,18
9697-83423,19
9937-61796,21
5365-98511,19
9893-10884,19
5096-27466,20
2741-05257,19
3337-56241,18
3602-43223,18
9164-21808,18
1586-26616,18
0314-40212,18
5521-79282,18
1848-30337,20
3818-47607,18
1309-78834,18
8250-08972,20
1114-37171,17
8003-32081,17
2286-00220,18
3629-03099,17
4448-20192,19
8065-72338,18
6616-68170,20
8523-98424,19
7974-10994,18
8347-17633,17
0965-03164,21
6375-37498,19
4525-25792,18
4358-74776,18
8073-40339,18
9184-33520,18
0101-81296,19
3762-66972,19
9816-97943,18
1772-03827,18
2473-72938,18
5795-28817,19
6700-94244,20
6196-72165,21
7306-03289,19
0716-88232,19
3989-79980,18
5418-93716,18
0836-32138,18
0331-55412,17
8339-59021,17
1843-78168,18
2538-77776,18
6580-74176,18
9424-48140,18
5039-12994,19
4226-54997,18
1937-44135,18
5841-23687,18
6698-74556,18
3701-62286,18
4115-00355,18
0021-90336,18
1246-88127,19
3903-73600,19
9029-77109,19
2613-97257,18
0728-13071,19
5305-16685,19
5979-19615,18
1212-57781,17
8026-61757,18
1226-11477,18
4628-88193,17
7130-85506,18
2266-32001,18
0616-66099,19
6710-47163,19
1959-32829,19
8453-76949,18
5611-13635,18
5547-82552,18
3439-92726,18
7373-66095,19
9326-29956,18
7921-50703,17
8907-92376,19
7434-78125,17
4377-19289,18
7233-75412,20
7996-23848,17
3173-96676,17
4268-89452,18
9834-22209,18
5489-62627,18
0641-30143,18
5426-82356,20
1516-14756,18
3616-37870,18
1434-66483,18
4893-82609,18
6902-67471,17
2043-69159,21
9984-93739,19
7587-96104,18
7344-70189,18
5355-06652,17
6922-21109,17
4730-52896,17
1267-42302,17
8085-16055,17
6340-23831,18
2963-44865,17
2264-91562,19
6956-21255,19
5552-48005,18
6757-59044,21
0199-65849,18
1803-36349,17
8105-09339,17
8188-27104,19
4669-46223,20
7487-37301,19
1676-49429,21
9071-62625,19
2229-64925,18
8907-04000,21
4046-95595,17
3242-33686,18
6957-94063,21
2994-90887,21
3613-07394,17
8497-86626,20
7639-45990,18
0165-64446,18
0112-43347,17
1167-47466,17
1369-00440,17
5079-90571,21
0710-10728,20
6320-97044,19
9372-50509,19
0359-27059,17
5641-43052,18
2930-62109,18
5480-99073,19
6627-79128,18
8732-39751,18
6677-85114,18
1509-08823,17
8660-08703,18
7263-13325,17
1028-04892,18
7663-61741,20
4230-05146,19
2840-14052,18
7773-10857,18
9750-78464,18
2382-18636,18
2274-27619,18
5483-52033,18
1786-23396,18
0484-58603,18
2558-46677,17
2059-80140,18
8654-40619,19
5045-29410,20
7171-11074,18
2837-01749,18
3250-22952,21
2979-72173,18
0980-53855,18
3389-77478,18
4335-55662,18
5457-27016,19
3395-20720,19
2251-10641,20
4502-42883,19
5429-75377,18
3885-21403,19
2374-48166,19
9150-40678,18
5852-96872,21
5185-82108,19
7613-77611,19
0362-48086,18
8715-31573,17
4790-06074,19
8118-23138,17
8937-33721,18
7903-42451,18
6862-20671,18
9331-49246,18
1308-35823,20
8970-55557,19
5388-05175,18
7738-38532,17
4281-45201,18
3332-64569,17
2268-87571,19
0803-54897,18
0689-93793,20
9596-03982,18
0800-78508,18
3290-74988,18
5464-49401,19
6228-22112,18
4828-86600,21
8977-82313,19
6843-64865,18
2510-53135,18
3670-88445,18
0512-77963,19
7307-96094,19
4783-29400,18
8380-62374,18
5373-06202,19
0464-92154,19
0116-46625,20
3819-15994,18
3305-53390,18
0458-85375,21
8342-64477,18
0052-83518,18
7138-23199,18
2508-99959,18
6962-08946,18
7895-61926,18
7589-75705,18
9458-60167,19
6693-43666,18
7151-67291,18
7799-00266,20
7619-80046,19
0615-40379,20
6561-55055,19
3408-21092,18
3922-22252,18
8112-10002,19
6105-18351,19
3249-71891,19
3970-32418,21
5449-46570,20
5481-04040,19
0760-59724,19
5140-40249,18
2091-78272,18
4934-09411,18
8573-40564,18
8465-25560,18
0226-52727,18
4211-75799,19
5267-14354,18
3532-17524,18
0113-65429,22
8263-19826,18
1274-72942,18
3595-08357,19
6448-19359,18
9114-62815,18
1789-15011,19
2588-93346,19
0788-41659,19
9897-51892,18
7844-79493,19
0040-42135,18
3753-34608,19
1002-76360,20
8097-97157,20
3898-07038,18
7429-97049,17
0759-00954,19
8731-77544,19
4916-37754,18
9959-32982,18
7159-11809,18
6846-85433,19
9293-18755,18
5013-52720,18
9984-68058,17
6036-14970,18
4926-17204,18
4749-59944,19
9952-70062,18
6838-06903,18
5774-48656,17
6313-68535,18
8981-73178,18
5094-23210,18
6654-54044,21
7966-67357,18
5242-11860,20
8504-14677,18
4247-72720,18
5825-90773,18
9203-72359,18
1750-14801,18
0962-08814,19
8787-65789,19
1880-47428,18
9977-79775,18
8292-27788,18
8161-40438,18
0159-32501,18
8597-78008,21
2743-19366,18
4504-88280,18
7464-52103,17
0983-73553,19
9097-83332,18
1644-23993,20
1522-15876,18
1668-78498,19
8712-92662,21
6684-26257,21
1825-66260,17
2717-30518,18
7195-03135,17
5300-98787,18
3954-77046,19
4662-40510,20
9906-48296,18
1766-29355,17
8263-28632,19
5996-83854,19
2943-10702,18
8540-40268,18
4359-78994,18
3194-03493,18
5665-53750,18
4311-27385,19
6391-73281,18
7393-14437,17
7298-81531,18
7413-18781,18
